"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2023,"SE","FT","Data Scientist",145000,"USD",145000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",130500,"USD",130500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2023,"SE","FT","Data Engineer",156400,"USD",156400,"US",100,"US","M"
2024,"SE","FT","Prompt Engineer",177961,"USD",177961,"US",0,"US","M"
2022,"SE","FT","Data Analyst",90320,"USD",90320,"US",100,"US","M"
2022,"EN","FT","Analytics Engineer",130000,"USD",130000,"US",50,"US","L"
2024,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",190000,"USD",190000,"CA",100,"CA","M"
2024,"MI","FT","Data Engineer",93000,"USD",93000,"US",0,"US","M"
2023,"MI","FT","Data Strategist",85000,"USD",85000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",198300,"USD",198300,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",140000,"USD",140000,"US",100,"US","M"
2023,"EN","FT","Data Engineer",60000,"USD",60000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",185000,"USD",185000,"US",0,"US","M"
2024,"SE","FT","AI Engineer",195000,"USD",195000,"US",100,"US","M"
2023,"SE","FT","Analytics Engineer",160000,"USD",160000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",214000,"USD",214000,"GB",0,"GB","M"
2023,"SE","FT","Data Scientist",186000,"USD",186000,"US",0,"US","M"
2023,"SE","FT","Data Specialist",72000,"USD",72000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",240000,"USD",240000,"US",0,"US","M"
2023,"MI","FT","Data Quality Analyst",70000,"USD",70000,"US",0,"US","M"
2024,"MI","FT","Research Scientist",239600,"USD",239600,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2024,"SE","FT","Machine Learning Engineer",182000,"USD",182000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",159000,"USD",159000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",245700,"USD",245700,"US",0,"US","M"
2024,"MI","FT","Data Science",86000,"USD",86000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",165100,"USD",165100,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",289800,"USD",289800,"GB",0,"GB","M"
2023,"EN","FT","Research Scientist",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Business Intelligence Engineer",108500,"USD",108500,"US",100,"US","M"
2023,"EX","FT","Data Engineer",80000,"GBP",98432,"GB",0,"GB","M"
2024,"SE","FT","Data Engineer",190000,"USD",190000,"AU",0,"AU","M"
2023,"SE","FT","Data Scientist",206000,"USD",206000,"US",0,"US","M"
2023,"EX","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"MI","FT","Data Specialist",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",100,"US","M"
2024,"MI","FT","Data Analyst",138000,"USD",138000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",285000,"USD",285000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Researcher",150000,"USD",150000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",185000,"USD",185000,"US",0,"US","L"
2023,"SE","FT","Data Scientist",36000,"EUR",38868,"ES",0,"ES","M"
2024,"SE","FT","Data Scientist",93300,"USD",93300,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",93919,"USD",93919,"US",100,"US","M"
2023,"SE","FT","Data Analyst",126500,"USD",126500,"US",100,"US","M"
2023,"SE","FT","Data Analyst",192500,"USD",192500,"US",100,"US","M"
2023,"SE","FT","Data Analyst",85700,"USD",85700,"US",0,"US","M"
2024,"MI","FT","Data Engineer",93500,"USD",93500,"US",0,"US","M"
2023,"MI","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2024,"EX","FT","Data Science Director",212000,"USD",212000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",120000,"GBP",147648,"GB",0,"GB","M"
2021,"EN","FT","Data Science Consultant",65000,"EUR",76833,"DE",0,"DE","L"
2023,"SE","FT","Data Engineer",204000,"USD",204000,"US",0,"US","M"
2023,"EX","FT","Data Engineer",286000,"USD",286000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",128000,"USD",128000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",205500,"USD",205500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",317070,"USD",317070,"US",0,"US","M"
2022,"EN","FT","Data Scientist",168000,"USD",168000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",276000,"USD",276000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",141600,"USD",141600,"US",0,"US","M"
2023,"EN","FT","Data Analyst",90000,"USD",90000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",192700,"USD",192700,"US",0,"US","M"
2022,"MI","FT","Data Scientist",120000,"AUD",83171,"AU",0,"AU","L"
2023,"EN","FT","Data Manager",149800,"USD",149800,"US",0,"US","M"
2023,"SE","FT","Data Scientist",139500,"USD",139500,"US",0,"US","M"
2024,"EX","FT","Data Science",220000,"USD",220000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",245700,"USD",245700,"US",0,"US","M"
2022,"SE","FT","ETL Developer",124270,"USD",124270,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",190000,"USD",190000,"CA",100,"CA","M"
2024,"SE","FT","Machine Learning Scientist",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",100000,"USD",100000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",113400,"USD",113400,"US",100,"US","M"
2024,"SE","FT","Data Scientist",191027,"USD",191027,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",132320,"USD",132320,"US",100,"US","M"
2023,"SE","FT","Data Scientist",172500,"USD",172500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",247500,"USD",247500,"US",0,"US","M"
2023,"MI","FT","Data Analyst",50000,"USD",50000,"US",0,"US","M"
2024,"SE","FT","Data Analytics Lead",205400,"USD",205400,"US",0,"US","M"
2024,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Architect",139800,"USD",139800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",134500,"USD",134500,"US",0,"US","M"
2024,"MI","FT","Data Scientist",94400,"USD",94400,"US",0,"US","M"
2024,"MI","FT","Data Engineer",70000,"GBP",87500,"GB",0,"GB","M"
2024,"MI","FT","Business Intelligence Analyst",181280,"USD",181280,"US",0,"US","M"
2024,"MI","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M"
2023,"SE","FT","AI Engineer",242000,"USD",242000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",93000,"USD",93000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",77000,"USD",77000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",215300,"USD",215300,"US",100,"US","L"
2023,"SE","FT","Data Scientist",235000,"USD",235000,"US",100,"US","M"
2024,"MI","FT","Big Data Developer",117000,"USD",117000,"US",0,"US","L"
2024,"EN","FT","Data Analyst",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",139500,"USD",139500,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",156400,"USD",156400,"US",0,"US","M"
2023,"MI","FT","Research Scientist",162170,"USD",162170,"US",100,"US","M"
2023,"SE","FT","Research Engineer",80000,"EUR",86374,"DE",100,"DE","S"
2024,"SE","FT","Computational Biologist",215000,"CAD",165384,"CA",0,"CA","M"
2023,"SE","FT","Machine Learning Engineer",234000,"USD",234000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",253430,"USD",253430,"US",0,"US","M"
2024,"MI","FT","Data Science",81500,"USD",81500,"US",0,"US","M"
2022,"SE","FT","Data Analyst",175000,"USD",175000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",93800,"USD",93800,"US",0,"US","M"
2023,"MI","FT","Analytics Engineer",91260,"USD",91260,"US",0,"US","M"
2023,"MI","FT","Data Scientist",110000,"GBP",135344,"GB",0,"GB","M"
2022,"SE","FT","Data Engineer",165400,"USD",165400,"US",100,"US","M"
2024,"MI","FT","Data Engineer",80800,"USD",80800,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",146100,"USD",146100,"US",100,"US","M"
2023,"SE","FT","Data Scientist",45000,"EUR",48585,"ES",0,"ES","M"
2023,"SE","FT","Data Scientist",195000,"USD",195000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"MI","FT","Research Engineer",85445,"USD",85445,"US",0,"US","M"
2023,"SE","FT","Data Engineer",210000,"USD",210000,"CA",100,"CA","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2023,"MI","FT","Data Analyst",46500,"USD",46500,"US",0,"US","M"
2023,"SE","FT","AI Engineer",180500,"USD",180500,"US",100,"US","M"
2024,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",84870,"USD",84870,"US",0,"US","M"
2023,"MI","FT","Data Scientist",138510,"USD",138510,"US",0,"US","M"
2024,"MI","FT","Data Science",120000,"USD",120000,"US",100,"US","M"
2024,"SE","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",81500,"USD",81500,"US",100,"US","M"
2021,"MI","FT","Research Scientist",80000,"CAD",63810,"CA",100,"CA","M"
2022,"MI","FT","Data Engineer",118000,"USD",118000,"US",100,"US","M"
2024,"SE","FT","Business Intelligence Engineer",145000,"USD",145000,"US",0,"US","M"
2024,"EX","FT","Data Engineer",179000,"USD",179000,"US",0,"US","M"
2023,"SE","FT","Data Strategist",86000,"USD",86000,"US",0,"US","M"
2023,"SE","FT","Data Architect",184000,"USD",184000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2023,"EN","FT","Data Engineer",73900,"USD",73900,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",45000,"GBP",56250,"GB",0,"GB","M"
2022,"SE","FT","Data Scientist",205000,"USD",205000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",206000,"USD",206000,"US",100,"US","M"
2024,"SE","FT","Business Intelligence Lead",144300,"USD",144300,"US",100,"US","M"
2023,"SE","FT","Data Engineer",150600,"USD",150600,"US",100,"US","M"
2023,"MI","FT","Data Scientist",310000,"USD",310000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",126000,"USD",126000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",177700,"USD",177700,"US",0,"US","M"
2024,"SE","FT","Data Architect",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",123700,"USD",123700,"US",0,"US","L"
2024,"MI","FT","Cloud Database Engineer",106000,"USD",106000,"US",0,"US","M"
2023,"EX","FT","Director of Data Science",225000,"USD",225000,"US",100,"US","M"
2024,"EX","FT","Business Intelligence",176900,"USD",176900,"US",0,"US","M"
2024,"MI","FT","Cloud Database Engineer",82000,"USD",82000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",186000,"USD",186000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2023,"EN","FT","AI Scientist",20000,"USD",20000,"TR",100,"TR","S"
2021,"MI","FT","Applied Machine Learning Scientist",38400,"USD",38400,"VN",100,"US","M"
2023,"SE","FT","Data Engineer",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",210000,"USD",210000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",153600,"USD",153600,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",331640,"USD",331640,"US",0,"US","M"
2024,"MI","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",127300,"USD",127300,"US",0,"US","L"
2024,"MI","FT","Data Analyst",68000,"USD",68000,"US",0,"US","M"
2023,"EN","FT","Data Manager",85600,"USD",85600,"US",0,"US","M"
2023,"MI","FT","ML Engineer",300000,"USD",300000,"AU",0,"AU","M"
2023,"MI","FT","Data Engineer",102000,"USD",102000,"US",0,"US","M"
2024,"SE","FT","Research Analyst",152400,"USD",152400,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",250900,"USD",250900,"US",0,"US","M"
2023,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",172800,"USD",172800,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",208500,"USD",208500,"US",0,"US","M"
2022,"MI","FT","Data Analyst",35000,"GBP",43096,"GB",0,"GB","M"
2022,"EX","FT","Head of Machine Learning",6000000,"INR",76309,"IN",50,"IN","L"
2024,"MI","FT","AI Engineer",166000,"USD",166000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Scientist",132000,"USD",132000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",79700,"USD",79700,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Developer",70650,"USD",70650,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",300000,"USD",300000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2023,"EN","FT","Data Analyst",65000,"USD",65000,"US",0,"US","M"
2021,"EN","FT","Machine Learning Developer",100000,"USD",100000,"IQ",50,"IQ","S"
2024,"SE","FT","Machine Learning Engineer",255800,"USD",255800,"US",0,"US","M"
2024,"SE","FT","Data Architect",119250,"USD",119250,"US",100,"US","M"
2024,"MI","FT","Data Engineer",123000,"USD",123000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",240000,"USD",240000,"GB",0,"GB","M"
2024,"SE","FT","Data Product Manager",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",51962,"USD",51962,"US",100,"US","M"
2023,"MI","FT","AI Engineer",33063,"GBP",40680,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2024,"MI","FT","Research Scientist",81500,"USD",81500,"US",100,"US","M"
2022,"SE","FT","Data Scientist",50000,"USD",50000,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",48000,"USD",48000,"VN",100,"VN","M"
2023,"EX","FT","Head of Machine Learning",330000,"USD",330000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",259900,"USD",259900,"CA",100,"CA","M"
2024,"SE","FT","Data Scientist",720000,"USD",720000,"US",0,"US","M"
2024,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",93919,"USD",93919,"US",100,"US","M"
2023,"SE","FT","Data Engineer",75000,"USD",75000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",139000,"USD",139000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",139000,"USD",139000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",164000,"USD",164000,"US",0,"US","M"
2024,"MI","FT","Data Science Engineer",135000,"USD",135000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",167000,"USD",167000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",121000,"USD",121000,"US",0,"US","M"
2024,"EX","FT","AI Engineer",150000,"USD",150000,"US",0,"US","M"
2024,"SE","FT","Data Architect",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",146200,"USD",146200,"US",0,"US","M"
2024,"MI","FT","Data Analytics Consultant",94625,"USD",94625,"US",100,"US","M"
2023,"SE","FT","Data Engineer",245000,"USD",245000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",143000,"USD",143000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",206000,"USD",206000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",135000,"USD",135000,"US",100,"US","M"
2023,"EX","FT","Data Manager",72000,"USD",72000,"MX",100,"MX","S"
2024,"EX","FT","Data Engineer",204500,"USD",204500,"US",0,"US","M"
2024,"SE","FT","Data Scientist",240000,"USD",240000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2024,"SE","FT","Robotics Software Engineer",240000,"USD",240000,"US",0,"US","M"
2022,"EX","FT","Data Engineer",187200,"USD",187200,"US",100,"US","M"
2023,"SE","FT","Data Scientist",223800,"USD",223800,"US",0,"US","M"
2023,"SE","FT","Research Scientist",124100,"USD",124100,"US",0,"US","L"
2024,"MI","FT","Research Scientist",124100,"USD",124100,"US",0,"US","L"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",240000,"USD",240000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",146600,"USD",146600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",133000,"USD",133000,"US",100,"US","M"
2024,"MI","FT","Data Science Manager",240000,"USD",240000,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",103200,"USD",103200,"US",0,"US","M"
2024,"SE","FT","Research Scientist",360000,"USD",360000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",275300,"USD",275300,"US",100,"US","M"
2021,"MI","FT","Data Scientist",109000,"USD",109000,"US",50,"US","L"
2023,"SE","FT","Data Manager",82500,"USD",82500,"US",100,"US","M"
2023,"SE","FT","ML Engineer",192000,"USD",192000,"US",100,"US","M"
2024,"MI","FT","Data Specialist",88000,"USD",88000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",194500,"USD",194500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",100,"US","M"
2023,"SE","FT","Data Modeler",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",107000,"USD",107000,"CA",0,"CA","M"
2024,"MI","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",234000,"USD",234000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",74400,"USD",74400,"US",100,"US","M"
2023,"MI","FT","Data Engineer",136000,"USD",136000,"US",100,"US","M"
2023,"SE","FT","Computer Vision Engineer",235000,"USD",235000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Modeler",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",74400,"USD",74400,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",195000,"USD",195000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Infrastructure Engineer",145000,"USD",145000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M"
2022,"EX","FT","Director of Data Science",250000,"CAD",192037,"CA",50,"CA","L"
2024,"SE","FT","Research Scientist",202350,"USD",202350,"US",0,"US","M"
2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",100,"US","M"
2024,"MI","FT","Data Manager",83300,"USD",83300,"US",0,"US","M"
2024,"EX","FT","Data Science",326000,"USD",326000,"US",100,"US","M"
2023,"MI","FT","Business Intelligence Analyst",62500,"USD",62500,"US",100,"US","M"
2023,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",124600,"USD",124600,"US",0,"US","M"
2023,"SE","FT","NLP Engineer",135000,"USD",135000,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",220000,"USD",220000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",103000,"USD",103000,"US",100,"US","M"
2023,"SE","FT","ML Engineer",336300,"USD",336300,"US",0,"US","M"
2024,"SE","FT","Data Analyst",59923,"USD",59923,"US",0,"US","M"
2023,"SE","FT","Data Scientist",187415,"USD",187415,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",233840,"USD",233840,"US",0,"US","M"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2024,"EN","FT","Data Analyst",92700,"USD",92700,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",185800,"USD",185800,"US",100,"US","M"
2023,"EN","FT","Machine Learning Engineer",47840,"USD",47840,"US",0,"US","M"
2023,"EX","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",146000,"USD",146000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",115000,"USD",115000,"CA",100,"CA","M"
2023,"SE","FT","Data Analyst",125000,"USD",125000,"US",100,"US","M"
2023,"SE","FT","Data Science Engineer",140000,"USD",140000,"US",0,"US","M"
